category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Auto Body Shops,Austin TX,Apollo Paint & Body,(512) 833-0300,10611 N Interstate 35,"Austin, TX 78753",TX,78753.0,http://apollopaintbody.localsearch.com,,50 Years,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Orlando FL,Delivery Dash,(863) 223-2002,,"Kissimmee, FL 34759",FL,34759.0,http://deliverydash.localsearch.com,,10 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Orlando FL,Hudson Tire & Service,(407) 656-6646,10 W Story Rd,"Winter Garden, FL 34787",FL,34787.0,http://yellowpages.com/winter-garden-fl/mip/hudson-tire-service-458948053,,39 Years,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Orlando FL,Prestige Towing,(407) 658-4811,,,,,,,19 Years,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Indianapolis IN,Car Shop,(317) 941-7092,4535 N Keystone Ave,"Indianapolis, IN 46205",IN,46205.0,,,6 Years,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Los Angeles CA,O'Reilly Auto Parts,(323) 223-9454,5095 Huntington Dr N,"Los Angeles, CA 90032",CA,90032.0,http://www.oreillyauto.com,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Louisville KY,Perry Auto Service,(812) 944-3546,1501 Ekin Ave,"New Albany, IN 47150",IN,47150.0,http://yellowpages.com/new-albany-in/mip/byrnes-garage-5464436,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Cincinnati OH,Greg Holland's Auto Service,(513) 932-9090,200 Harmon Ave,"Lebanon, OH 45036",OH,45036.0,http://yellowpages.com/lebanon-oh/mip/verns-transmission-458704096,,(4),no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Jose CA,Halrec Inc,(408) 246-8028,4202 Stevens Creek Blvd,"San Jose, CA 95129",CA,95129.0,https://www.stevenscreektoyota.com,,,no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,Orlando FL,Emergency Biker Rescue Motorcycle Towing,(386) 492-0000,,,,,http://emergencybikerrescuemotorcycletowing.localsearch.com,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Austin TX,WHITAKERS Auto Body & Paint,(512) 442-2235,2019 S Lamar Blvd,"Austin, TX 78704",TX,78704.0,http://www.whitakersautobodyandpaint.com,,37 Years,no,,,,,"A great body shop with expert auto body repair, expert auto painting ,dent repair and superior hail damage repair. Meticulous auto body repair and auto trim is essential. Expert hail damage repair is also critical. Quality auto body repair requires meeting strict manufacturer specifications.",,75,success,USA,Auto Services
Auto Parts,Louisville KY,AAMCO Transmissions & Total Car Care,(502) 324-7984,6309 Preston Hwy,"Louisville, KY 40219",KY,40219.0,https://aamcolouisville.com/preston/,,17 Yearswith,no,,,,,,,75,success,USA,Auto Services
Towing,San Diego CA,Advance Auto Repair & Electric,(619) 441-7715,1375 Magnolia Ave,"El Cajon, CA 92020",CA,92020.0,http://advanceautorepairelectric.localsearch.com,,(1),no,,,,,,,65,success,USA,Auto Services
Tire Repair,Orlando FL,Ajs Wholesale Tires,(407) 637-5471,1215 seminola blvd unit 149,"casselberry, FL 32707",FL,32707.0,http://ajswholesaletiresfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,Metro Alternators & Starters,(713) 266-4566,9805 Harwin Dr Ste Q,"Houston, TX 77036",TX,77036.0,http://aaautoelectric.com,,21 Years,no,,aaautoelectricinc@gmail.com,,,"AA Auto Electric is an automotive mechanic repair specialist who can help with electrical system diagnosis, tune ups, brake service, fuel systems, exhausts, mufflers, shocks, struts, air conditioning, heating systems, oil and filter change, factory scheduled maintenance, batteries, power windows, locks, mirrors, interior lights, headlights, taillights, steering columns, electric fans, power heated seats, ignitions, ABS systems, Air Bags, SRS light, anti theft security systems, charging system, t",https://www.aaautoelectric.com/favicon.ico?,70,success,USA,Auto Services
Auto Repair,Indianapolis IN,Felipe's Tire Shop,(317) 737-2511,4481 N Keystone Ave,"Indianapolis, IN 46205",IN,46205.0,https://www.indianapolisbrakeservice.com,,,no,,,"https://www.instagram.com/felipestiresshop/, https://facebook.com/FelipesTireShopIN/",,,https://www.indianapolisbrakeservice.com/favicon.ico,65,success,USA,Auto Services
Remanufactured Engines,Louisville KY,River City Import,(812) 288-6205,207 Eastern Blvd,"Jeffersonville, IN 47130",IN,47130.0,https://www.benzshops.com/indiana/river-city-imports-jeffersonville-in,,30 Years,no,,,,,"River City Imports is a Mercedes-Benz repair shop in Jeffersonville, IN. Locate a Mercedes-Benz repair center, read reviews, or find repair specials on BenzShops.com",https://cdn.bimmershops.com/images/i/mercedes/favicon.ico,70,success,USA,Auto Services
Tire Shops,Los Angeles CA,Independent Auto Works,(213) 481-1213,185 Glendale Blvd,"Los Angeles, CA 90026",CA,90026.0,http://independentautoworks.localsearch.com,,38 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Los Angeles CA,T J Auto Parts Warehouse,(323) 751-5562,5150 S Vermont Ave,"Los Angeles, CA 90037",CA,90037.0,http://tjautopartswarehouse.localsearch.com,,35 Years,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Orlando FL,C S Transport Service Inc,(321) 438-1054,2644 Michigan Ave Ste A1,"Kissimmee, FL 34744",FL,34744.0,http://cstransportserviceinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Orlando FL,Showtime Towing Inc,(407) 791-7758,,,,,http://showtimetowinginc.localsearch.com,,17 Years,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Los Angeles CA,Alexander's Tire Service,(323) 225-0986,4500 N Figueroa St,"Los Angeles, CA 90065",CA,90065.0,http://alexanderstireservice.localsearch.com,,38 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Los Angeles CA,El Rey Auto Parts Corp,(323) 980-2966,5508 Long Beach Ave,"Los Angeles, CA 90058",CA,90058.0,https://elreyautoparts.com,,20 Years,no,,elreyautoparts@hotmail.com,"https://www.instagram.com/elreyautoparts/?igshid=YmMyMTA2M2Y%3D, https://www.facebook.com/El-Rey-Auto-Parts-101311632749027",,"El Rey Auto Parts - Your #1 source for quality used auto parts including engines, transmissions, bumpers, fenders, headlights, wheels, tires and more. We sell recycled auto parts, used car parts and truck parts at discount prices.",https://elreyautoparts.com/assets/img/favicon/favicon.ico,85,success,USA,Auto Services
Auto Parts,Louisville KY,Fizsimmons Awnings,(859) 308-3675,206 Clover Ln,"Louisville, KY 40207",KY,40207.0,https://www.fitzsimmonsinc.com,,79 Years,no,,,https://www.facebook.com/pages/Fitzsimmons-Awnings/,,"Fitzsimmons Awnings offers custom residential, commercial & retractable awnings in Louisville, Cincinnati & Northern Kentucky—shade, style & durability.",https://www.fitzsimmonsinc.com/wp-content/uploads/2025/09/cropped-fitzlogo-150x53.png,65,success,USA,Auto Services
Auto AC Repair,Philadelphia PA,Liberty Service Center,(215) 235-4855,900 W College Ave,"Philadelphia, PA 19130",PA,19130.0,,,19 Years,no,,,,,,,0,error,USA,Auto Services
Roadside Assistance,Orlando FL,Partner with Kescobar,(407) 668-2992,,,,,http://partnerwithkescobar.localsearch.com,,100 Years,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Philadelphia PA,Don's Auto & Truck Repair,(215) 426-1321,222 E Girard Ave,"Philadelphia, PA 19125",PA,19125.0,http://www.donsautoandtruckrepair.com,,64 Years,no,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.facebook.com/pages/Dons-Auto-and-Truck-Repair-Inc/155373511167600,,"Trusted name in auto and truck service since 1962. Inspections, maintenance, diagnostics, and repairs. 215-426-1321",https://static.parastorage.com/client/pfavico.ico,65,success,USA,Auto Services
Remanufactured Engines,Louisville KY,Auto Center,(812) 284-1180,129 E Market St,"Jeffersonville, IN 47130",IN,47130.0,http://auto-center-in.hub.biz,,,no,,,"http://www.twitter.com/hubbiz, https://twitter.com/share, http://www.facebook.com/hubbiz",,"View Auto Center in Jeffersonville. View Phone, Address, Reviews, Complaints, Compliments and Similar Businesses to Auto Center",https://hubbiz.net/images/favicon.ico,65,success,USA,Auto Services
Auto Parts,Los Angeles CA,J & H Auto Wrecking,(323) 835-0345,5710 Morgan Ave,"Los Angeles, CA 90011",CA,90011.0,https://jhautowrecking.com,,,no,,ruben.l.castellon@gmail.com,"https://www.instagram.com/rubens75_/?igshid=MzRlODBiNWFlZA%3D%3D, https://www.facebook.com/ruben.l.castellon/",,"Thousands of used auto parts for Honda, Toyota, Ford, Chrysler cars near you.",https://jhautowrecking.com/assets/img/favicon/favicon.ico,85,success,USA,Auto Services
Radiator Repair,Philadelphia PA,Smalls Auto & Small Engine Repairs,(267) 582-7099,2348 Reed St,"Philadelphia, PA 19146",PA,19146.0,http://smallsautosmallenginerepairs.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,Diesel Injection Service Co Inc,(513) 759-4086,6266 Centre Park Dr,"West Chester, OH 45069",OH,45069.0,http://www.dieselusa.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Houston TX,Cillis Car Care,(281) 890-4190,13650 Schroeder Rd,"Houston, TX 77070",TX,77070.0,http://www.cilliscarcare.com,,55 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,Los Angeles CA,Brake Centers Inc,(310) 839-7777,10603 Venice Blvd,"Los Angeles, CA 90034",CA,90034.0,http://brakecentersinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,Benitez Mechanic Service,(713) 384-0774,8001 C E King Pkwy,"Houston, TX 77044",TX,77044.0,http://yellowpages.com/houston-tx/mip/benitez-mechanic-service-472606850,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Los Angeles CA,Mercados Car Center,(213) 413-8181,2036 Beverly Blvd,"Los Angeles, CA 90057",CA,90057.0,http://mercadoscarcenter.localsearch.com,,9 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Orlando FL,Amigos Tires,(407) 483-5889,2401 W Vine St Fl 34741,"Kissimmee, FL 34741",FL,34741.0,http://tiresplus.com/appointment/schedule-appointment.htm?&lw_cmp=iyp_ypc_tp_mlp_loc-324191,,(3),no,,,,,,,60,success,USA,Auto Services
Auto Repair,Houston TX,Word Automotive,(281) 447-1628,15907 Faywood Dr,"Houston, TX 77060",TX,77060.0,http://yellowpages.com/houston-tx/mip/word-automotive-1058912,,,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,Seattle WA,Washington Machine Works,(206) 767-2688,5211 1st Ave S,"Seattle, WA 98108",WA,98108.0,https://www.washingtonmachineworks.com,,12 Years,no,,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, info@washingtonmachineworks.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com",,,"Large Parts and Industrial machining in Seattle, WA. Washington Machine Works.",https://static.parastorage.com/client/pfavico.ico,70,success,USA,Auto Services
Tire Repair,Miami FL,Lucy's Tire Inc,(305) 593-2028,12940 South River Dr,"Medley, FL 33178",FL,33178.0,https://www.lucystire.com,,41 Years,no,,,,,,,0,timeout,USA,Auto Services
Radiator Repair,Philadelphia PA,Revive Auto Repair,(267) 534-3755,1713 S Mole St,"Philadelphia, PA 19145",PA,19145.0,http://reviveautorepairpa.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,249 Drive Train Service,(281) 999-6592,11700 State Highway 249,"Houston, TX 77086",TX,77086.0,http://www.249drivetrain.com,,,no,,"allen@249drivetrain.com, a.tomlin@yahoo.com",,,,,60,success,USA,Auto Services
Auto AC Repair,Philadelphia PA,Your Mobile Mechs,(267) 270-2545,3057 A St,"Philadelphia, PA 19134",PA,19134.0,http://yourmobilemechs.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Indianapolis IN,Smart Auto Repair,(317) 941-6117,6210 Brookville Rd,"Indianapolis, IN 46219",IN,46219.0,http://smartautorepairin.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Philadelphia PA,Prestige Auto,(215) 459-5861,2346 S 62nd St,"Philadelphia, PA 19142",PA,19142.0,http://prestigeautopa.localsearch.com,,15 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Louisville KY,Kaiser Tire,(502) 297-8388,10723 Plantside Dr,"Louisville, KY 40299",KY,40299.0,http://kaisertire.com,,(3),no,,,"https://www.facebook.com/kaisertireasc?mibextid=2JQ9oc, https://www.instagram.com/kaisertireasc/",,"The friendly team here at Kaiser Tire and Auto Service Center in Louisville, KY, is ready for your next auto repair appointment, Monday through Friday.",https://kaisertire.com/wp-content/plugins/autoshop-themes-core//images/favicon.png,65,success,USA,Auto Services
Auto Parts,Los Angeles CA,Bobbys Auto Parts,(323) 258-3961,5002 York Blvd,"Los Angeles, CA 90042",CA,90042.0,http://yellowpages.com/los-angeles-ca/mip/bobbys-auto-parts-5548925,,43 Years,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Philadelphia PA,Angel Auto Repair,(267) 239-5111,1301 S 2nd St,"Philadelphia, PA 19147",PA,19147.0,http://yellowpages.com/philadelphia-pa/mip/all-tech-auto-614493,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Houston TX,B K Automotive,(713) 996-9655,4051 Hollister St,"Houston, TX 77080",TX,77080.0,http://www.bkauto.net,,9 Years,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Orlando FL,Ajs Wholesale Tires,(407) 748-4782,99 W Mitchell Hammock Rd,"Oviedo, FL 32765",FL,32765.0,http://www.ajstires.com,,(1),no,,,,,,,0,error,USA,Auto Services
Auto Parts,Los Angeles CA,Downtown,(323) 758-5167,6828 Mckinley Ave,"Los Angeles, CA 90001",CA,90001.0,http://downtownautola.com,,15 Years,no,,,,,,,0,error,USA,Auto Services
Tire Shops,Los Angeles CA,Coco's Tires,(323) 292-9014,1708 W Slauson Ave,"Los Angeles, CA 90047",CA,90047.0,http://cocostires.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Philadelphia PA,Eli's Auto Repair,(215) 627-5540,918 Canal St,"Philadelphia, PA 19123",PA,19123.0,http://yellowpages.com/philadelphia-pa/mip/caliver-collision-453243850,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Orlando FL,lyft Orlando Florida,(321) 732-8319,,"Orlando, FL 32805",FL,32805.0,https://www.lyft.com/invited/MYFREERIDE,,12 Years,no,,,"https://www.facebook.com/lyft, https://twitter.com/lyft, https://www.instagram.com/lyft",,Let’s start with your number and we'll text you a link to download the Lyft app. ,https://images.ctfassets.net/q8mvene1wzq4/3mzbN0Ji0KVABu95kzmSul/5de03d2da2a8de3a0a6d4cde1da40cd7/Lyft_Logo_Sharing_Image.png,65,success,USA,Auto Services
Tire Repair,Orlando FL,Traywick's Garage,(407) 656-1817,1045 Vineland Rd,"Winter Garden, FL 34787",FL,34787.0,http://traywicksgarage.localsearch.com,,(2),no,,,,,,,50,success,USA,Auto Services
Towing,San Diego CA,Prontow Towing,(619) 200-3536,8163 Commercial St,"La Mesa, CA 91942",CA,91942.0,http://prontowtowing.localsearch.com,,12 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Houston TX,Collision Direct,(832) 795-8980,6503 Brittmoore Rd,"Houston, TX 77041",TX,77041.0,,,15 Years,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Houston TX,"Ella Auto Care, Inc.",(713) 688-1727,3402 Ella Blvd,"Houston, TX 77018",TX,77018.0,http://ellaautocareinc.localsearch.com,,40 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Austin TX,A J Body Shop,(512) 447-7422,4319 Terry O Ln,"Austin, TX 78745",TX,78745.0,http://ajbodyshop14622113.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,Houston TX,Machinery Empire Inc,(281) 416-4003,9103 Emmott Rd,"Houston, TX 77040",TX,77040.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Body Shops,Austin TX,Twomey Auto Works,(512) 444-0606,1009 S Congress Ave,"Austin, TX 78704",TX,78704.0,http://www.twomeyautoworks.com,,(2),no,,"9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, twomeytanner@gmail.com",https://www.facebook.com/TwomeyAuto,,,https://static.parastorage.com/client/pfavico.ico,55,success,USA,Auto Services
Tire Shops,Los Angeles CA,Cosmos Auto Repair,(213) 747-8672,1845 S Broadway,"Los Angeles, CA 90015",CA,90015.0,http://cosmosautorepairca.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Los Angeles CA,A & R Autoparts,(323) 589-6192,6801 Compton Ave,"Los Angeles, CA 90001",CA,90001.0,http://arautoparts.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Cincinnati OH,Russell's Auto Repair,(513) 932-1169,710 Deerfield Rd,"Lebanon, OH 45036",OH,45036.0,http://searchacross.com?pid=9poi520za&dn=www.russellsautorepairlebanon.net&url=,,65 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Indianapolis IN,Lopez Auto Repair,(317) 283-5457,3001 Lafayette Rd,"Indianapolis, IN 46222",IN,46222.0,http://lopezautoindy.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Austin TX,Lagunas Automotive,(512) 251-7152,13806 Dragline Dr,"Austin, TX 78728",TX,78728.0,http://lagunasautosales.com,,(2),no,,"matt@pixelspread.com, hello@rfuenzalida.com, impallari@gmail.com",https://www.facebook.com/230222097025256,,"We offer very affordable used cars with simple in-house financing. The easiest way to buy your next car is with us,","http://img1.wsimg.com/isteam/ip/static/pwa-app/logo-default.png/:/rs=w:57,h:57,m",85,success,USA,Auto Services
Roadside Assistance,Orlando FL,Altamonte Auto Body,(407) 332-1933,1211 E Altamonte Dr,"Altamonte Springs, FL 32701",FL,32701.0,http://altamonteautobody.localsearch.com,,41 Years,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Orlando FL,Regal Autosport LLC,(321) 972-4243,2721 Forsyth Rd Ste 462,"Winter Park, FL 32792",FL,32792.0,http://regalautosportllc.localsearch.com,,17 Years,no,,,,,,,60,success,USA,Auto Services
Auto AC Repair,Philadelphia PA,Pep Boys Auto Service & Tire,(215) 221-6305,3118 W Allegheny Ave,"Philadelphia, PA 19132",PA,19132.0,http://www.pepboys.com,,,no,,,,,px-captcha,,60,success,USA,Auto Services
Remanufactured Engines,Cincinnati OH,Bill's Transmission,(859) 750-4659,2533 Harris Pike,"Independence, KY 41051",KY,41051.0,http://www.billstransmission.com,,35 Years,no,,,"https://www.facebook.com/Bills-Transmission-Auto-Repair-169701243191714/, https://www.facebook.com/pages/Bills-Transmission-Auto-Repair/169701243191714",,We repair automatic and manual transmissions in Northern Kentucky. All Makes and Models.  Fast Service and Estimates. Open 7 days a week! (859) 750-4659.,https://irp.cdn-website.com/2e98ed3a/site_favicon_16_1666722468259.ico,65,success,USA,Auto Services
Auto Parts,Los Angeles CA,O'Reilly Auto Parts,(323) 261-6295,700 S Atlantic Blvd,"Los Angeles, CA 90022",CA,90022.0,http://www.oreillyauto.com,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Cincinnati OH,"Batista Auto Repair, LLC",(513) 737-5300,319 N Erie Hwy,"Hamilton, OH 45011",OH,45011.0,http://yellowpages.com/hamilton-oh/mip/midas-auto-service-experts-12304377,,,no,,,,,,,65,success,USA,Auto Services
Car Stereo Systems,Chicago IL,Car Audio Customs,(872) 227-2878,4600 N Elston Ave,"Chicago, IL 60630",IL,60630.0,https://www.caraudiocustoms.com/contact,,,no,,,,,Contact us today for a free quote on premium car installations. - Serving the Chicago - River Grove IL area - 872.227.2878,https://www.caraudiocustoms.com/wp-content/uploads/2020/12/cropped-favicon-png-2-32x32.png,80,success,USA,Auto Services
Auto Repair,Indianapolis IN,Mastermindz Aut O Care,(317) 744-8989,6210 Brookville Rd,"Indianapolis, IN 46219",IN,46219.0,http://mastermindzautocare.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,Lone Star Auto Service-Clay Road,(281) 855-1441,17715 Clay Rd,"Houston, TX 77084",TX,77084.0,http://yellowpages.com/houston-tx/mip/lone-star-auto-service-clay-road-465473836,,(8),no,,,,,,,65,success,USA,Auto Services
