category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Auto Body Shops,Philadelphia PA,Val's Auto Body,(215) 969-3305,2173 Bennett Rd,"Philadelphia, PA 19116",PA,19116.0,http://valsautobody.localsearch.com,,30 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,New York NY,Uptown Motors,(212) 535-0520,327 E 84th St,"New York, NY 10028",NY,10028.0,http://www.uptownmotorsnyc.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Nashville TN,king of the wrenches,(615) 429-6157,0000 Harding Pl,"Nashville, TN 37211",TN,37211.0,http://kingofthewrenches.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,Johnnie's Auto Body Shop Inc,(310) 397-2962,12231 W Washington Blvd,"Los Angeles, CA 90066",CA,90066.0,http://www.johnniesautobody.com,,81 Years,no,,,,,"Johnnie's Auto Body Shop Inc. has been providing quality service under the same ownership for over 30 years. Quality craftsmanship and personalized service has made Johnnie's Auto Body Shop Inc., a staple in Culver City California, and the surrounding areas. Our #1 goal is ensuring quality and integrity. Johnnie's Auto Body Shop Inc. will return your vehicle to it's pre-accident condition with as little inconvenience to you as possible.",http://nebula.wsimg.com/1cf6f99870f1b6af297a7b614298d8a6?AccessKeyId=4BC98A56D6FA2E2A72B9&disposition=0&alloworigin=1,75,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Dexter's Auto,(407) 695-0735,1025 Seminola Blvd,"Casselberry, FL 32707",FL,32707.0,http://facebook.com/pages/dexters-auto-repair/501018569908973,,(1),no,,,,,,https://static.xx.fbcdn.net/rsrc.php/y1/r/ay1hV6OlegS.ico,40,success,USA,Auto Services
Towing,Philadelphia PA,L&V Auto Towing Roadside,(215) 966-2543,,,,,http://lvautotowingroadside.localsearch.com,,4 Years,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Jet Auto World,(954) 581-2427,4661 S State Road 7,"Davie, FL 33314",FL,33314.0,,,(3),no,,,,,,,0,error,USA,Auto Services
Tire Repair,Houston TX,D & D Tires,(281) 261-7373,3106 S Main St,"Stafford, TX 77477",TX,77477.0,,,,no,,,,,,,0,error,USA,Auto Services
Tire Repair,Houston TX,Challenger Tire Service,(832) 467-3642,12106 Fm 529 Rd,"Jersey Village, TX 77041",TX,77041.0,,,25 Years,no,,,,,,,0,error,USA,Auto Services
Towing,Philadelphia PA,Williams Towing,(215) 849-8411,,,,,,,34 Years,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Los Angeles CA,SMG Auto Repair,(323) 462-8400,4401 Beverly Blvd,"Los Angeles, CA 90004",CA,90004.0,,,,no,,,,,,,0,error,USA,Auto Services
Tire Repair,Houston TX,George's Tire Shop,(281) 991-0769,4336 Red Bluff Rd,"Pasadena, TX 77503",TX,77503.0,http://yellowpages.com/pasadena-tx/mip/georges-tire-shop-30221805,,(1),no,,,,,,,60,success,USA,Auto Services
Tire Repair,Houston TX,Rubios Tire Shop,(713) 378-0011,4211 Spencer Hwy,"Pasadena, TX 77504",TX,77504.0,http://yellowpages.com/pasadena-tx/mip/discount-tire-468444929,,12 Years,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,1 USA Collision Care,(215) 735-0206,1931 Point Breeze Ave,"Philadelphia, PA 19145",PA,19145.0,http://www.usaautobody.net,,(1),no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,benito's repair,(323) 963-1067,7901 Avalon Blvd,"Los Angeles, CA 90003",CA,90003.0,http://benitosrepair.localsearch.com,,19 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Paul's Auto Body,(215) 389-3780,1725 S 25th St,"Philadelphia, PA 19145",PA,19145.0,http://yellowpages.com/philadelphia-pa/mip/p-p-auto-service-481138082,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Houston TX,Cmi-Rotating Service Center Inc,(281) 487-2354,3318 Lilac St,"Pasadena, TX 77505",TX,77505.0,http://cmirotatingservicecenterinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,Emergency Mobile Auto Repair,(310) 364-2033,2272 Colorado Blvd,"Los Angeles, CA 90041",CA,90041.0,http://emergencymobileautorepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Experts at Work,(407) 396-2333,1103 Portage St,"Kissimmee, FL 34741",FL,34741.0,http://expertsatwork.localsearch.com,,28 Years,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Autoplus,(954) 748-4868,6520 W Commercial Blvd,"Tamarac, FL 33319",FL,33319.0,https://autoplusrepairs.com,,15 Years,no,,,https://www.instagram.com/autopluscarservice,,"Autoplus in Lauderhill, FL, offers top-notch auto repair and maintenance services, ensuring your vehicle runs smoothly and safely. Call for an appointment!",https://autoplusrepairs.com/wp-content/plugins/autoshop-themes-core//images/favicon.png,75,success,USA,Auto Services
Auto Repair,Nashville TN,All Things Auto,(615) 593-7586,4816 Sunlight Dr,"Nashville, TN 37211",TN,37211.0,http://allthingsauto.localsearch.com,,24 Years,no,,,,,,,60,success,USA,Auto Services
Towing,Philadelphia PA,Terrco Towing Equipment,(215) 288-0334,,,,,http://yellowpages.com/philadelphia-pa/mip/m-r-auto-recycling-465116762,,46 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,Sun Service Auto Repair,(323) 734-2432,5051 Exposition Blvd,"Los Angeles, CA 90016",CA,90016.0,http://yellowpages.com/los-angeles-ca/mip/sun-service-auto-repair-460770666,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,Leon's Auto Repair,(323) 264-9821,442 N Evergreen Ave,"Los Angeles, CA 90033",CA,90033.0,http://yellowpages.com/los-angeles-ca/mip/all-japanese-wrecking-services-8735368,,42 Years,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Motor Club of America,(800) 789-8006,900 N Alameda St,"Los Angeles, CA 90086",CA,90086.0,http://motorclubofamerica475337161.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,On Call Mechanic,(786) 529-7188,2061 SW 70th Ave,"Davie, FL 33317",FL,33317.0,http://oncallmechanicfl.localsearch.com,,20 Years,no,,,,,,,60,success,USA,Auto Services
Towing,Philadelphia PA,Anytime Towing,(215) 729-0299,,,,,http://anytimetowing1621943.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Philadelphia PA,Bully Demolition Dogs,(215) 827-7216,,,,,http://bullydemolitiondogs.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,American Automotive of Sunrise,(954) 578-0540,7738 NW 44th St,"Lauderhill, FL 33351",FL,33351.0,http://aasunrise.com,,20 Years,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Midas Auto Service & Tires,(954) 434-2204,468 S University Dr,"Plantation, FL 33324",FL,33324.0,http://midasautoservicetires509458406.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,PRNDL Company Inc,(615) 868-7267,3862 Dickerson Pike,"Nashville, TN 37207",TN,37207.0,http://prndlcompanyinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,LA Auto Insurance,(213) 785-8121,707 Wilshire Blvd,"Los Angeles, CA 90017",CA,90017.0,http://laautoinsurance.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Ted's Fix All Mobile Mechanic,(407) 915-6333,1683 N Beardall Ave Ste 129,"Sanford, FL 32771",FL,32771.0,http://tedsfixallmobilemechanic.localsearch.com,,(2),no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,A1A Quality Auto Repair,(786) 718-2429,933 Woodside Cir,"Kissimmee, FL 34741",FL,34741.0,http://a1aqualityautorepairfl.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cleveland OH,American Bumper,(216) 749-1923,3888 Pearl Rd,"Cleveland, OH 44109",OH,44109.0,http://americanbumper.localsearch.com,,29 Years,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Philadelphia PA,Tee's Auto Repair,(215) 727-0818,1830 S Edgewood St,"Philadelphia, PA 19142",PA,19142.0,http://yellowpages.com/philadelphia-pa/mip/mikes-transmission-and-auto-repair-28130260,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Sweeney Son Auto Body,(215) 426-2244,2363 E Letterly St,"Philadelphia, PA 19125",PA,19125.0,http://yellowpages.com/philadelphia-pa/mip/caliber-collision-531666492,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Houston TX,Big Joe's Tire Shop,(281) 542-0760,402 Center St,"Deer Park, TX 77536",TX,77536.0,http://yellowpages.com/deer-park-tx/mip/firestone-complete-auto-care-481921739,,30 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Nashville TN,Medrano Auto Repair,(615) 928-7175,109 Candy Ln,"Nashville, TN 37211",TN,37211.0,http://medranoautorepairtn.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Our Family Towing,(215) 877-4307,,,,,http://yellowpages.com/philadelphia-pa/mip/tri-star-24-hour-mobile-tire-service-568232722,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,One Unit Auto Service,(215) 224-4058,,,,,http://yellowpages.com/philadelphia-pa/mip/gs-general-auto-repair-2559127,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Hooked Inc,(215) 454-6600,,,,,,,(3),no,,,,,,,0,error,USA,Auto Services
Auto Repair,Los Angeles CA,National Smog Test Only,(310) 558-9161,3573 Overland Ave,"Los Angeles, CA 90034",CA,90034.0,,,22 Years,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Orlando FL,V's Automotive,(407) 483-7785,2677 N Orange Blossom Trl,"Kissimmee, FL 34744",FL,34744.0,http://napletonorlando.com,,12 Years,no,,aadorno@napleton.com,https://www.facebook.com/NapletonKissimmeeCDJR/,,"Napleton Chrysler Dodge Jeep RAM New Car Dealership, Used Car Dealership in Kissimmee serving Orlando.  If you are shopping for a new or used Jeep, Dodge, Ram or Chrysler vehicle in Orlando, Kissimmee, St Cloud or the surrounding areas, you are sure to find the deal you are looking for at Napleton Orlando/Kissimmee.",http://napletonorlando.com/static/v8/global/images/site-favicon-default.ico?r=1766079368000,65,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Calculated Machining,(408) 260-2155,1134 Aster Ave Ste B,"Sunnyvale, CA 94086",CA,94086.0,http://calculatedmachining.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Philadelphia PA,Tully Towing and Automobile,(215) 333-1213,,,,,http://tullytowingandautomobile.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Ftci Auto Service,(407) 757-1090,1312 N John Young Pkwy,"Kissimmee, FL 34741",FL,34741.0,https://dealandwheel.com,,8 Years,no,,impallari@gmail.com,https://www.facebook.com/ftciservice,,automotive repair in Kissimmee,"https://img1.wsimg.com/isteam/ip/e451a908-38b0-4ac7-b677-c4f05dbf39b4/logo/c7060080-e41f-49bc-9dcb-5a410f9057ac.png/:/rs=w:57,h:57,m",85,success,USA,Auto Services
Car Transport,Memphis TN,Hanson & Adkins Auto Transport,(901) 743-6767,2440 Dunn Cv,"Memphis, TN 38114",TN,38114.0,http://hansenadkins.com,,,no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,Los Angeles CA,the towing company,(310) 678-0916,4567 S Centinela Ave,"Los Angeles, CA 90066",CA,90066.0,http://www.thetowingcompany.net,,30 Years,no,,"thetowco@outlook.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","https://www.facebook.com/thetowco/, https://www.instagram.com/wix",,"WE OPERATE 24 HOURS A DAY SO YOU ARE COVERED EVERY MINUTE OF THE DAY. OUR TEAM CONSISTS OF PROFESSIONALS IN TOWING SERVICE AND ROADSIDE ASSISTANCE INDUSTRY WHO HAVE YEARS OF EXPERIENCE HELPING HUNDREDS OF CUSTOMERS EACH WEEK IS A VARIETY OF UNFORTUNATE CIRCUMSTANCES.
Call The Towing Company",https://static.parastorage.com/client/pfavico.ico,65,success,USA,Auto Services
Tire Repair,Houston TX,F. S. J. C. Offroad Specialties LLC,(832) 318-3399,9803 Clanton Pines Dr,"Humble, TX 77396",TX,77396.0,http://fsjcoffroadspecialtiesllc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Big Designs,(408) 340-5146,1076 Florence Way,"Campbell, CA 95008",CA,95008.0,https://www.bungking.com/contact-us,,15 Years,no,,,,,,,75,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,Jackson Auto Body & Repair,(215) 878-0808,873 N 45th St,"Philadelphia, PA 19104",PA,19104.0,http://yellowpages.com/philadelphia-pa/mip/caliver-collision-453243850,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Ahmad's Towing & Recovery,(267) 991-0311,,,,,http://ahmadstowingrecovery.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,LA Service Taxi,(213) 252-0202,1833 W 8th St,"Los Angeles, CA 90057",CA,90057.0,https://www.laservicetaxi.com,,30 Years,no,,,,,,,70,success,USA,Auto Services
Auto Repair,Nashville TN,VIP Auto Care,(615) 953-6382,109 Candy Ln,"Nashville, TN 37211",TN,37211.0,http://vipautocaretn.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,C & H Auto Center,(323) 734-0191,4522 W Jefferson Blvd,"Los Angeles, CA 90016",CA,90016.0,http://yellowpages.com/los-angeles-ca/mip/sun-service-auto-repair-460770666,,53 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,4d's Used Auto Parts,(323) 222-8200,1026 E Cesar E Chavez Ave,"Los Angeles, CA 90033",CA,90033.0,http://4dsusedautoparts.localsearch.com,,(4),no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,Samo's Auto Body & Paint,(323) 634-0777,5800 W Pico Blvd,"Los Angeles, CA 90019",CA,90019.0,http://samosautobodypaint.localsearch.com,,23 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,Quick Lane Tire and Auto,(615) 515-1042,76 Dell Pkwy,"Nashville, TN 37217",TN,37217.0,http://quicklanetireandauto.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,New York NY,Precision Auto Works,(718) 391-0434,915 38th Ave,"Long Island City, NY 11101",NY,11101.0,http://precisionautonewyork.com,,,no,,,"https://www.instagram.com/precisionautoworksny, https://www.facebook.com/pg/precisionautonewyork",,"Precision Auto Works of LIC ™ NY 11101 is an I-CAR GOLD CLASS high-end EV auto body shop serving the New York Tri-state area. Tesla, Rivian and Lucid Factory Trained and Certified. Open Monday - Saturday.",http://precisionautonewyork.com/PAWfavicon.png,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,P L Auto Body Inc,(215) 227-4343,1001 W Tioga St,"Philadelphia, PA 19140",PA,19140.0,http://pl-autobody.com,,,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Orlando FL,Big T Tire & Muffler,(407) 321-0920,2408 S French Ave,"Sanford, FL 32771",FL,32771.0,http://bigttiremuffler.localsearch.com,,(5),no,,,,,,,60,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Chip's Garage,(561) 305-0626,2245 W Mcnab Rd,"Pompano Beach, FL 33069",FL,33069.0,http://chipsgarage.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Nashville TN,One Stop Auto Care,(615) 942-5035,4716 Nolensville Pike,"Nashville, TN 37211",TN,37211.0,http://yellowpages.com/nashville-tn/mip/roberts-mobile-mechanics-22044429,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Houston TX,Jessie Tire Service,(281) 457-2971,1141 Sheldon Rd,"Channelview, TX 77530",TX,77530.0,http://yellowpages.com/channelview-tx/mip/js-real-tire-shop-and-parts-504730515,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,L & J Auto Body & Repair,(215) 329-2388,1339 Windrim Ave,"Philadelphia, PA 19141",PA,19141.0,http://yellowpages.com/philadelphia-pa/mip/bad-lanz-customs-17263475,,,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Fort Lauderdale FL,Mad Hatter Mufflers,(954) 946-8606,960 S Dixie Hwy W,"Pompano Beach, FL 33060",FL,33060.0,http://madhattermufflers.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cleveland OH,Howard's Discount Auto Body,(216) 751-4155,3913 E 140th St,"Cleveland, OH 44128",OH,44128.0,http://howardsdiscountautobody.localsearch.com,,31 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Nashville TN,Pac Auto Services,(615) 860-1110,3994 Dickerson Pike,"Nashville, TN 37207",TN,37207.0,http://yellowpages.com/nashville-tn/mip/massey-systems-inc-560227930,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Fred's Towing,(215) 329-9442,,,,,http://yellowpages.com/philadelphia-pa/mip/philajunkcars-com-505149738,,,no,,,,,,,65,success,USA,Auto Services
Towing,Philadelphia PA,Wms Daughtry Ebette,(215) 425-0603,,,,,http://wmsdaughtryebette.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Nashville TN,Adan Auto Repair & Tires,(615) 582-4510,1451 Donelson Pike,"Nashville, TN 37217",TN,37217.0,http://adanautorepairtires.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Nashville TN,SM Harding Place Shell,(615) 833-9281,361 Harding Pl,"Nashville, TN 37211",TN,37211.0,http://shell.com,,,no,,,,,Shell is a global group of energy and petrochemical companies. Learn more about Shell on our global website.,http://shell.com/etc.clientlibs/amidala/clientlibs/theme-base/resources/favicon/favicon.ico,60,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Mr Muffler Shop,(407) 323-3811,2421 S French Ave,"Sanford, FL 32771",FL,32771.0,http://mrmufflershop.localsearch.com,,(5),no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Boston MA,Guaranteed Tune,(617) 923-9242,414 Main St,"Watertown, MA 02472",MA,2472.0,http://guaranteedtune.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Houston TX,Tires 2 Go,(281) 485-8473,2802 S Main St,"Pearland, TX 77581",TX,77581.0,http://tires2gotx.localsearch.com,,16 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Philadelphia PA,"Patricks, Auto Body AUTO",(215) 335-4567,5025 Cottman Ave,"Philadelphia, PA 19135",PA,19135.0,http://yellowpages.com/philadelphia-pa/mip/bad-lanz-customs-17263475,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,LACA Locksmith Guys,(424) 353-4999,,"Los Angeles, CA 90066",CA,90066.0,https://lacalocksmithguys.com,,,no,,,,,,data:;,75,success,USA,Auto Services
Remanufactured Engines,Orlando FL,Mechanics Plus,(407) 331-4462,480 State Road 436,"Casselberry, FL 32707",FL,32707.0,http://mechanicsplus.com,,34 Years,no,,,,,,,0,timeout,USA,Auto Services
Towing,Philadelphia PA,Classic Body Worx,(215) 676-3800,9902 Bustleton Ave,"Philadelphia, PA 19115",PA,19115.0,http://www.classicbodyworx.com,,36 Years,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Orlando FL,Munoz Auto Repair,(407) 870-5800,601 E Donegan Ave,"Kissimmee, FL 34744",FL,34744.0,http://munoz-auto-repair-kissimmee.edan.io,,21 Years,no,,,,,"Munoz Auto Repair  in 601 E Donegan Ave, Kissimmee, FL 34744",http://edan.io/img/favicon.png,60,success,USA,Auto Services
Auto Parts,Cleveland OH,Morris Auto Wrecking,(216) 410-5783,3145 E 91st St,"Cleveland, OH 44104",OH,44104.0,http://yellowpages.com/cleveland-oh/mip/morris-auto-wrecking-569289669,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Los Angeles CA,A & R Towing Service,(866) 604-9010,,,,,http://artowingservice.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,Lito's Auto Care,(323) 255-7607,4701 York Blvd,"Los Angeles, CA 90042",CA,90042.0,http://litosautocare.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
